M,h,BPR,Beta_c,-Ia,TSFC,EINOX,EICO
1.3744015443336748,9020.483620969215,0.10097466679534242,6.700788980482193,-864.8239404707363,0.09053688854709627,50.935831601580496,0.22547150292733145
1.3760656183268654,9099.48957308765,0.10004820292541959,8.974281376718551,-818.7066336404754,0.08450591943471912,58.86145249811561,0.18265582678732317
1.3672449109641285,9091.484189718934,0.1013080942302285,6.3684317248788425,-869.3602842877447,0.09143922758837297,48.74989806931647,0.2177273377999934
1.3148619609922791,9343.773228565058,0.10015736689966465,6.6881647105664115,-847.584597609729,0.08928499667499071,45.03411141294978,0.13883576067763062
1.3786874398049804,9171.433270242105,0.10000726381429645,4.54524425290027,-915.7909714737988,0.09934009487846909,41.36475465029034,0.292086856726882
1.5207392272998124,12809.576578115008,0.1001978175311761,3.0101951735635044,-956.0261098321208,0.11103145851687796,33.765445815442966,0.5556511710842006
1.374981330389158,13881.966164916943,0.10008936396934616,8.50973051039256,-794.7253461727169,0.08406718118243044,45.82067885092937,0.10745459310677284
1.3848170604014327,9495.260188364971,0.10007624941861461,7.301521349516831,-846.1556869245063,0.08846655518171033,51.42917578179594,0.1873508330731998
1.3760656183268654,13773.682777761876,0.10004820292541959,8.932991341833947,-787.4989347897277,0.08315202901101681,47.03313501632025,0.10404277895100131
1.3925290479759442,9521.382766546547,0.10029939938656562,8.71763958324078,-819.462225747221,0.08501420290860766,56.82001270972226,0.17389478839203862
1.3172657693995524,9007.041916311962,0.10164951537513187,8.872177104847614,-810.5567410732365,0.08390679389394547,54.10282734824988,0.13496610912477167
1.3724812044519183,9000.916118763791,0.10001861135329984,4.401141525914707,-921.2603607365845,0.10022167474466638,41.01969039086266,0.30933397618422176
1.3810251341425712,9133.20523720521,0.1002218097246226,8.985524995745903,-818.8330816912558,0.08452876245238986,59.11883625907022,0.18548085712982712
1.3457579648438356,9139.922242453076,0.10042328138855873,7.900822358608579,-832.2123929889577,0.08654122614642498,52.47435908406074,0.16260312332977525
1.3007166695417103,9178.361373073341,0.10073849210274256,8.463610016563678,-812.4962551285269,0.084458849308842,50.56948596560781,0.11759097467094222
1.3006401581019986,11547.484378340021,0.45930119720929463,5.066457702066843,-720.2097417157485,0.09162776961210942,28.85352236107501,0.08971245840340786
1.454696233283765,12636.910174060578,0.10057193458163309,3.876074272264516,-916.0256186250165,0.10259102905256207,35.06170992462036,0.28346383751496657
1.300145172864481,11016.618770370565,0.10170192390853633,7.394738227322535,-800.9612853170277,0.08560080853568802,37.89496206677448,0.057695671643424956
1.4563155840633764,13997.792256814657,0.10002204954426597,3.2811003320895615,-931.2961970254864,0.10723256239170297,32.27964041066791,0.3759906851125013
1.3004017006198554,11546.595832870269,0.41484114779594944,3.712321714177741,-754.1351809621967,0.098894374252107,25.347695734014735,0.11395790966582225
1.380440243804079,9242.748559328378,0.10800602715584988,4.0495136141200385,-923.8045453948397,0.102174212011103,38.70157463102491,0.31778418137223313
1.300170483694759,12707.378172406847,0.5589384497321986,3.434045609707526,-709.7449462459248,0.10019403432367355,23.901624934876036,0.14106462214318435
1.3781293151904626,9013.488033217316,0.10011513877736128,4.7274039868996205,-913.3098892579709,0.09854059218594602,42.78395454318425,0.2980030939793784
1.5153030480028717,13187.894843876473,0.1026261705160368,3.428319105027944,-943.7435471439355,0.10707014751017833,35.8849405523254,0.49006659022007015
1.3043748668483897,13211.187663379897,0.5937703399341847,6.191050632785883,-666.5942945074562,0.08731955522845121,30.862820919285053,0.09522248054360592
1.3829806074318947,9142.840330593352,0.10000149208670225,8.50457623790727,-827.9970017844734,0.08564702270327681,57.57885272506938,0.1933412731240874
1.3011702652089268,12264.173233246516,0.5524038947779443,3.036272907543547,-713.3679283410555,0.1036865364720422,22.764563406501917,0.1537691268919446
1.3019120521914465,13626.938868896743,0.5213375078319907,6.57688954014054,-679.9348509360427,0.08637170144552266,32.0482468789576,0.09094807045668744
1.3446436291547446,9052.517914738753,0.10005024191160666,8.99692019304643,-813.1677231859253,0.08403447939293279,56.53356621821113,0.15454964135479468
1.3718150930586148,9298.279122251957,0.1032575196129351,3.0997570870156324,-944.7278948844671,0.10963229445146228,33.19260006129791,0.3801241146396244
1.370736796307641,9101.737516280748,0.10037986592777355,8.643760401882572,-823.5531035810465,0.08517442798471037,57.26379198734122,0.1810867757568746
1.3006390616134416,9046.850381649243,0.10067172766452191,6.525270861704223,-853.2555882136718,0.08983163451443207,44.97324726532497,0.14641603524280347
1.3011512816480606,10928.186582390204,0.5496309567500759,8.98021077324893,-641.7899582266817,0.08087992839385347,37.25172336921097,0.06275361444812229
1.3734070172593158,9016.753544299061,0.10018383710256135,7.054297401334379,-857.2927783974804,0.08943318010098689,52.25310625754766,0.21657834644944443
1.4939232927485622,12372.678335057808,0.10044716486852905,3.4781256922605577,-937.2637978669098,0.1062546866520161,35.12721052697814,0.3937020015855709
1.3724812044519183,9035.96308562547,0.10001076999174403,3.1779920686185266,-950.4370805791286,0.10924909479390342,34.53117590702771,0.41323475808786964
1.3043748668483897,13211.187663379897,0.5903269060668714,6.084547342655923,-668.955850703287,0.08765178602184132,30.64450987130756,0.09627401640034425
1.50599419301748,13212.119734369355,0.10001749308159037,3.102762478973458,-950.0669501523956,0.10984381245069028,33.65851422145108,0.5110392666261813
1.3012950499945346,9082.586479020498,0.1051617053359988,8.978231603104813,-803.3192734496347,0.08337396742314482,52.62961914896369,0.11853082236690668
